EXCEL	:	0.4348625745102513
PPT	:	0.31626369055291004
SQL	:	0.2885906176295304
OFFICE	:	0.253010952442328
PYTHON	:	0.23324447178277113
APP	:	0.17789832593601188
ORACLE	:	0.15813184527645502
PROJECT	:	0.15417854914454363
WORD	:	0.15022525301263226
HADOOP	:	0.1423186607488095
SAS	:	0.13836536461689813
VISIO	:	0.13836536461689813
MYSQL	:	0.13836536461689813
AXURE	:	0.11859888395734126
PRD	:	0.11464558782542988
LINUX	:	0.1106922916935185
BMS	:	0.1106922916935185
MANAGEMENT	:	0.094879107165873
EXPERIENCE	:	0.08697251490205025
BI	:	0.08301921877013888
JAVA	:	0.07906592263822751
SPSS	:	0.07511262650631613
SPARK	:	0.07115933037440475
SHELL	:	0.06720603424249338
HBASE	:	0.063252738110582
CLINICAL	:	0.063252738110582
HIVE	:	0.05929944197867063
SKILLS	:	0.05534614584675925
ABILITY	:	0.05139284971484788
CAD	:	0.0474395535829365
ETL	:	0.0474395535829365
PROCESS	:	0.0474395535829365
CET	:	0.0474395535829365
SALES	:	0.0474395535829365
GOOD	:	0.04348625745102513
ANDROID	:	0.04348625745102513
SUPERVISE	:	0.04348625745102513
PS	:	0.039532961319113755
ISO	:	0.039532961319113755
REDIS	:	0.039532961319113755
RELATED	:	0.039532961319113755
YEARS	:	0.039532961319113755
KNOWLEDGE	:	0.039532961319113755
WORK	:	0.039532961319113755
COMMUNICATION	:	0.039532961319113755
WORKING	:	0.039532961319113755
SERVER	:	0.039532961319113755
CFD	:	0.035579665187202375
PERL	:	0.035579665187202375
SEO	:	0.035579665187202375
PLAN	:	0.035579665187202375
GUIDE	:	0.035579665187202375
TRIAL	:	0.035579665187202375
CPA	:	0.031626369055291
POWERPOINT	:	0.031626369055291
MATLAB	:	0.031626369055291
ABOVE	:	0.031626369055291
QUALITY	:	0.031626369055291
OPERATION	:	0.031626369055291
STORM	:	0.031626369055291
TEAM	:	0.031626369055291
SITE	:	0.031626369055291
WEB	:	0.027673072923379626
MONGODB	:	0.027673072923379626
NOSQL	:	0.027673072923379626
TOMCAT	:	0.027673072923379626
BUSINESS	:	0.027673072923379626
UED	:	0.027673072923379626
NEW	:	0.027673072923379626
OTHER	:	0.027673072923379626
ANALYSIS	:	0.027673072923379626
ASSIGNED	:	0.027673072923379626
REQUIREMENTS	:	0.027673072923379626
UNIX	:	0.02371977679146825
VIP	:	0.02371977679146825
CFA	:	0.02371977679146825
KAFKA	:	0.02371977679146825
MANAGER	:	0.02371977679146825
ERP	:	0.02371977679146825
KAGGLE	:	0.02371977679146825
ENGLISH	:	0.02371977679146825
QC	:	0.02371977679146825
COMPANY	:	0.02371977679146825
PREFERRED	:	0.02371977679146825
ORGANIZE	:	0.02371977679146825
INCLUDING	:	0.02371977679146825
CHECK	:	0.02371977679146825
PROJECTS	:	0.02371977679146825
INFORMATION	:	0.02371977679146825
ASSIST	:	0.02371977679146825
PD	:	0.02371977679146825
APQP	:	0.019766480659556877
CP	:	0.019766480659556877
LOGSTASH	:	0.019766480659556877
VBA	:	0.019766480659556877
KPI	:	0.019766480659556877
KA	:	0.019766480659556877
BACHELOR	:	0.019766480659556877
FAMILIAR	:	0.019766480659556877
TS	:	0.019766480659556877
SPC	:	0.019766480659556877
IOS	:	0.019766480659556877
MANAGE	:	0.019766480659556877
MS	:	0.019766480659556877
CRM	:	0.019766480659556877
MINDMANAGER	:	0.019766480659556877
PM	:	0.019766480659556877
PLANNING	:	0.019766480659556877
DATA	:	0.019766480659556877
PROFESSIONAL	:	0.019766480659556877
NLP	:	0.019766480659556877
STUDY	:	0.019766480659556877
SKILL	:	0.019766480659556877
GCP	:	0.019766480659556877
INSPECTION	:	0.019766480659556877
CATIA	:	0.0158131845276455
FRM	:	0.0158131845276455
PC	:	0.0158131845276455
CISA	:	0.0158131845276455
CIA	:	0.0158131845276455
CLOUDERA	:	0.0158131845276455
FLUME	:	0.0158131845276455
SAAS	:	0.0158131845276455
WINDOWS	:	0.0158131845276455
DJANGO	:	0.0158131845276455
JAVASCRIPT	:	0.0158131845276455
HTML	:	0.0158131845276455
NGINX	:	0.0158131845276455
SEM	:	0.0158131845276455
GOOGLE	:	0.0158131845276455
SAP	:	0.0158131845276455
GMP	:	0.0158131845276455
DEGREE	:	0.0158131845276455
MINIMUM	:	0.0158131845276455
FIELD	:	0.0158131845276455
MATERIAL	:	0.0158131845276455
PPAP	:	0.0158131845276455
STRONG	:	0.0158131845276455
SUPPORT	:	0.0158131845276455
QUALIFICATION	:	0.0158131845276455
WMS	:	0.0158131845276455
CM	:	0.0158131845276455
IMPLEMENT	:	0.0158131845276455
MARKETING	:	0.0158131845276455
COMPLETE	:	0.0158131845276455
MAINTENANCE	:	0.0158131845276455
ORGANIZATION	:	0.0158131845276455
SUBORDINATES	:	0.0158131845276455
BACKGROUND	:	0.0158131845276455
EXPERIENCES	:	0.0158131845276455
SELF	:	0.0158131845276455
UNDERSTANDING	:	0.0158131845276455
CLIENT	:	0.0158131845276455
RESEARCH	:	0.0158131845276455
FINANCIAL	:	0.0158131845276455
BD	:	0.0158131845276455
UI	:	0.0158131845276455
BPO	:	0.0158131845276455
CONTRIBUTE	:	0.0158131845276455
SPM	:	0.0158131845276455
MONITORING	:	0.0158131845276455
LQOS	:	0.0158131845276455
COORDINATE	:	0.0158131845276455
ENSURE	:	0.0158131845276455
TABLEAU	:	0.011859888395734125
PR	:	0.011859888395734125
ATE	:	0.011859888395734125
JMP	:	0.011859888395734125
DES	:	0.011859888395734125
AES	:	0.011859888395734125
